clu_id,TRT,PPVT_FallK,ETW_FallK,ETW_SpringK,RTW_SpringK,trt_e,clus_PPVT,clus_TRT,clus_trt_e,meanppvt,ppvtc1,ppvtc2,mean_trt_e,ctrt_e1,ctrt_e2
67,1,84,0,1,7,0.5,84.85714,0.42857143,-0.071428575,84.260506,-0.85713959,0.59663391,0.016806724,0.5714286,-0.088235296
67,1,87,0,13,16,0.5,84.85714,0.42857143,-0.071428575,84.260506,2.1428604,0.59663391,0.016806724,0.5714286,-0.088235296
67,0,83,4,14,12,-0.5,84.85714,0.42857143,-0.071428575,84.260506,-1.8571396,0.59663391,0.016806724,-0.42857143,-0.088235296
68,1,89,0,7,11,0.5,86.75,0.5,0,84.260506,2.25,2.4894943,0.016806724,0.5,-0.016806724
68,1,81,1,16,16,0.5,86.75,0.5,0,84.260506,-5.75,2.4894943,0.016806724,0.5,-0.016806724
68,0,91,3,21,14,-0.5,86.75,0.5,0,84.260506,4.25,2.4894943,0.016806724,-0.5,-0.016806724
68,1,87,0,25,16,0.5,86.75,0.5,0,84.260506,0.25,2.4894943,0.016806724,0.5,-0.016806724
68,0,88,0,11,14,-0.5,86.75,0.5,0,84.260506,1.25,2.4894943,0.016806724,-0.5,-0.016806724
68,0,92,2,18,15,-0.5,86.75,0.5,0,84.260506,5.25,2.4894943,0.016806724,-0.5,-0.016806724
68,0,75,0,5,9,-0.5,86.75,0.5,0,84.260506,-11.75,2.4894943,0.016806724,-0.5,-0.016806724
68,1,91,4,33,15,0.5,86.75,0.5,0,84.260506,4.25,2.4894943,0.016806724,0.5,-0.016806724
69,1,76,0,4,7,0.5,84.666664,1,0.5,84.260506,-8.6666641,0.40615845,0.016806724,0,0.48319328
69,1,91,2,36,16,0.5,84.666664,1,0.5,84.260506,6.3333359,0.40615845,0.016806724,0,0.48319328
69,1,87,3,30,15,0.5,84.666664,1,0.5,84.260506,2.3333359,0.40615845,0.016806724,0,0.48319328
70,0,81,0,7,5,-0.5,83.571426,0.5714286,0.071428575,84.260506,-2.5714264,-0.68907928,0.016806724,-0.5714286,0.054621853
70,1,89,0,28,16,0.5,83.571426,0.5714286,0.071428575,84.260506,5.4285736,-0.68907928,0.016806724,0.42857143,0.054621853
70,1,90,1,16,14,0.5,83.571426,0.5714286,0.071428575,84.260506,6.4285736,-0.68907928,0.016806724,0.42857143,0.054621853
70,1,82,0,14,16,0.5,83.571426,0.5714286,0.071428575,84.260506,-1.5714264,-0.68907928,0.016806724,0.42857143,0.054621853
70,0,80,1,9,5,-0.5,83.571426,0.5714286,0.071428575,84.260506,-3.5714264,-0.68907928,0.016806724,-0.5714286,0.054621853
70,0,85,0,0,7,-0.5,83.571426,0.5714286,0.071428575,84.260506,1.4285736,-0.68907928,0.016806724,-0.5714286,0.054621853
70,1,78,0,7,14,0.5,83.571426,0.5714286,0.071428575,84.260506,-5.5714264,-0.68907928,0.016806724,0.42857143,0.054621853
71,0,80,2,5,10,-0.5,83,0.5714286,0.071428575,84.260506,-3,-1.2605057,0.016806724,-0.5714286,0.054621853
71,1,82,0,8,11,0.5,83,0.5714286,0.071428575,84.260506,-1,-1.2605057,0.016806724,0.42857143,0.054621853
71,0,82,0,0,3,-0.5,83,0.5714286,0.071428575,84.260506,-1,-1.2605057,0.016806724,-0.5714286,0.054621853
71,1,75,1,24,16,0.5,83,0.5714286,0.071428575,84.260506,-8,-1.2605057,0.016806724,0.42857143,0.054621853
71,1,90,0,7,12,0.5,83,0.5714286,0.071428575,84.260506,7,-1.2605057,0.016806724,0.42857143,0.054621853
71,0,88,3,9,11,-0.5,83,0.5714286,0.071428575,84.260506,5,-1.2605057,0.016806724,-0.5714286,0.054621853
71,1,84,0,10,8,0.5,83,0.5714286,0.071428575,84.260506,1,-1.2605057,0.016806724,0.42857143,0.054621853
72,0,85,2,19,13,-0.5,85.285713,0.5714286,0.071428575,84.260506,-0.2857132,1.0252075,0.016806724,-0.5714286,0.054621853
72,1,84,2,28,16,0.5,85.285713,0.5714286,0.071428575,84.260506,-1.2857132,1.0252075,0.016806724,0.42857143,0.054621853
72,1,78,0,12,11,0.5,85.285713,0.5714286,0.071428575,84.260506,-7.2857132,1.0252075,0.016806724,0.42857143,0.054621853
72,0,88,0,12,15,-0.5,85.285713,0.5714286,0.071428575,84.260506,2.7142868,1.0252075,0.016806724,-0.5714286,0.054621853
72,1,90,0,43,16,0.5,85.285713,0.5714286,0.071428575,84.260506,4.7142868,1.0252075,0.016806724,0.42857143,0.054621853
72,0,83,0,1,6,-0.5,85.285713,0.5714286,0.071428575,84.260506,-2.2857132,1.0252075,0.016806724,-0.5714286,0.054621853
72,1,89,1,38,16,0.5,85.285713,0.5714286,0.071428575,84.260506,3.7142868,1.0252075,0.016806724,0.42857143,0.054621853
73,0,92,1,8,13,-0.5,87,0.40000001,-0.1,84.260506,5,2.7394943,0.016806724,-0.40000001,-0.11680672
73,0,92,0,11,15,-0.5,87,0.40000001,-0.1,84.260506,5,2.7394943,0.016806724,-0.40000001,-0.11680672
73,1,81,0,31,16,0.5,87,0.40000001,-0.1,84.260506,-6,2.7394943,0.016806724,0.60000002,-0.11680672
73,0,82,2,12,7,-0.5,87,0.40000001,-0.1,84.260506,-5,2.7394943,0.016806724,-0.40000001,-0.11680672
73,1,88,0,21,14,0.5,87,0.40000001,-0.1,84.260506,1,2.7394943,0.016806724,0.60000002,-0.11680672
74,1,76,0,12,16,0.5,78.666664,0.5,0,84.260506,-2.6666641,-5.5938416,0.016806724,0.5,-0.016806724
74,0,86,1,4,7,-0.5,78.666664,0.5,0,84.260506,7.3333359,-5.5938416,0.016806724,-0.5,-0.016806724
74,1,86,3,11,15,0.5,78.666664,0.5,0,84.260506,7.3333359,-5.5938416,0.016806724,0.5,-0.016806724
74,0,76,0,0,4,-0.5,78.666664,0.5,0,84.260506,-2.6666641,-5.5938416,0.016806724,-0.5,-0.016806724
74,1,74,0,0,5,0.5,78.666664,0.5,0,84.260506,-4.6666641,-5.5938416,0.016806724,0.5,-0.016806724
74,0,74,0,9,8,-0.5,78.666664,0.5,0,84.260506,-4.6666641,-5.5938416,0.016806724,-0.5,-0.016806724
75,0,91,3,5,11,-0.5,89,0.5,0,84.260506,2,4.7394943,0.016806724,-0.5,-0.016806724
75,1,92,0,13,15,0.5,89,0.5,0,84.260506,3,4.7394943,0.016806724,0.5,-0.016806724
75,1,82,1,4,8,0.5,89,0.5,0,84.260506,-7,4.7394943,0.016806724,0.5,-0.016806724
75,0,90,0,2,7,-0.5,89,0.5,0,84.260506,1,4.7394943,0.016806724,-0.5,-0.016806724
75,0,88,0,14,10,-0.5,89,0.5,0,84.260506,-1,4.7394943,0.016806724,-0.5,-0.016806724
75,1,91,5,15,16,0.5,89,0.5,0,84.260506,2,4.7394943,0.016806724,0.5,-0.016806724
76,0,86,3,7,11,-0.5,86.714287,0.5714286,0.071428575,84.260506,-0.7142868,2.4537811,0.016806724,-0.5714286,0.054621853
76,1,90,1,17,15,0.5,86.714287,0.5714286,0.071428575,84.260506,3.2857132,2.4537811,0.016806724,0.42857143,0.054621853
76,0,85,2,18,12,-0.5,86.714287,0.5714286,0.071428575,84.260506,-1.7142868,2.4537811,0.016806724,-0.5714286,0.054621853
76,1,85,0,3,12,0.5,86.714287,0.5714286,0.071428575,84.260506,-1.7142868,2.4537811,0.016806724,0.42857143,0.054621853
76,1,89,1,15,13,0.5,86.714287,0.5714286,0.071428575,84.260506,2.2857132,2.4537811,0.016806724,0.42857143,0.054621853
76,0,89,3,8,8,-0.5,86.714287,0.5714286,0.071428575,84.260506,2.2857132,2.4537811,0.016806724,-0.5714286,0.054621853
76,1,83,0,6,8,0.5,86.714287,0.5714286,0.071428575,84.260506,-3.7142868,2.4537811,0.016806724,0.42857143,0.054621853
77,0,84,2,15,12,-0.5,83.85714,0.42857143,-0.071428575,84.260506,0.14286041,-0.40336609,0.016806724,-0.42857143,-0.088235296
77,1,82,2,2,8,0.5,83.85714,0.42857143,-0.071428575,84.260506,-1.8571396,-0.40336609,0.016806724,0.5714286,-0.088235296
77,0,89,3,9,12,-0.5,83.85714,0.42857143,-0.071428575,84.260506,5.1428604,-0.40336609,0.016806724,-0.42857143,-0.088235296
77,0,80,2,16,13,-0.5,83.85714,0.42857143,-0.071428575,84.260506,-3.8571396,-0.40336609,0.016806724,-0.42857143,-0.088235296
77,1,88,3,9,15,0.5,83.85714,0.42857143,-0.071428575,84.260506,4.1428604,-0.40336609,0.016806724,0.5714286,-0.088235296
77,1,80,0,4,8,0.5,83.85714,0.42857143,-0.071428575,84.260506,-3.8571396,-0.40336609,0.016806724,0.5714286,-0.088235296
77,0,84,2,21,14,-0.5,83.85714,0.42857143,-0.071428575,84.260506,0.14286041,-0.40336609,0.016806724,-0.42857143,-0.088235296
78,0,90,3,4,6,-0.5,87.333336,0.66666669,0.16666667,84.260506,2.6666641,3.0728302,0.016806724,-0.66666669,0.14985995
78,1,81,1,19,14,0.5,87.333336,0.66666669,0.16666667,84.260506,-6.3333359,3.0728302,0.016806724,0.33333331,0.14985995
78,1,91,0,0,8,0.5,87.333336,0.66666669,0.16666667,84.260506,3.6666641,3.0728302,0.016806724,0.33333331,0.14985995
78,1,88,0,8,10,0.5,87.333336,0.66666669,0.16666667,84.260506,0.66666412,3.0728302,0.016806724,0.33333331,0.14985995
78,1,88,0,23,16,0.5,87.333336,0.66666669,0.16666667,84.260506,0.66666412,3.0728302,0.016806724,0.33333331,0.14985995
78,0,86,0,3,9,-0.5,87.333336,0.66666669,0.16666667,84.260506,-1.3333359,3.0728302,0.016806724,-0.66666669,0.14985995
79,0,85,0,2,8,-0.5,86.5,0.5,0,84.260506,-1.5,2.2394943,0.016806724,-0.5,-0.016806724
79,1,86,0,14,12,0.5,86.5,0.5,0,84.260506,-0.5,2.2394943,0.016806724,0.5,-0.016806724
79,0,87,0,4,9,-0.5,86.5,0.5,0,84.260506,0.5,2.2394943,0.016806724,-0.5,-0.016806724
79,1,88,0,7,7,0.5,86.5,0.5,0,84.260506,1.5,2.2394943,0.016806724,0.5,-0.016806724
80,1,92,0,15,12,0.5,89.375,0.375,-0.125,84.260506,2.625,5.1144943,0.016806724,0.625,-0.14180672
80,0,92,0,8,10,-0.5,89.375,0.375,-0.125,84.260506,2.625,5.1144943,0.016806724,-0.375,-0.14180672
80,1,88,0,22,15,0.5,89.375,0.375,-0.125,84.260506,-1.375,5.1144943,0.016806724,0.625,-0.14180672
80,0,89,1,3,6,-0.5,89.375,0.375,-0.125,84.260506,-0.375,5.1144943,0.016806724,-0.375,-0.14180672
80,0,91,0,6,12,-0.5,89.375,0.375,-0.125,84.260506,1.625,5.1144943,0.016806724,-0.375,-0.14180672
80,0,87,4,5,11,-0.5,89.375,0.375,-0.125,84.260506,-2.375,5.1144943,0.016806724,-0.375,-0.14180672
80,0,85,0,6,6,-0.5,89.375,0.375,-0.125,84.260506,-4.375,5.1144943,0.016806724,-0.375,-0.14180672
80,1,91,1,7,13,0.5,89.375,0.375,-0.125,84.260506,1.625,5.1144943,0.016806724,0.625,-0.14180672
81,1,88,0,15,16,0.5,84,0.5714286,0.071428575,84.260506,4,-0.26050568,0.016806724,0.42857143,0.054621853
81,1,91,0,23,16,0.5,84,0.5714286,0.071428575,84.260506,7,-0.26050568,0.016806724,0.42857143,0.054621853
81,0,82,1,0,6,-0.5,84,0.5714286,0.071428575,84.260506,-2,-0.26050568,0.016806724,-0.5714286,0.054621853
81,0,91,5,8,15,-0.5,84,0.5714286,0.071428575,84.260506,7,-0.26050568,0.016806724,-0.5714286,0.054621853
81,1,77,0,29,16,0.5,84,0.5714286,0.071428575,84.260506,-7,-0.26050568,0.016806724,0.42857143,0.054621853
81,1,78,0,38,16,0.5,84,0.5714286,0.071428575,84.260506,-6,-0.26050568,0.016806724,0.42857143,0.054621853
81,0,81,0,2,3,-0.5,84,0.5714286,0.071428575,84.260506,-3,-0.26050568,0.016806724,-0.5714286,0.054621853
82,1,89,7,42,16,0.5,84.888885,0.44444445,-0.055555556,84.260506,4.1111145,0.62837982,0.016806724,0.55555558,-0.072362281
82,1,81,0,30,16,0.5,84.888885,0.44444445,-0.055555556,84.260506,-3.8888855,0.62837982,0.016806724,0.55555558,-0.072362281
82,1,90,2,29,15,0.5,84.888885,0.44444445,-0.055555556,84.260506,5.1111145,0.62837982,0.016806724,0.55555558,-0.072362281
82,1,80,1,43,16,0.5,84.888885,0.44444445,-0.055555556,84.260506,-4.8888855,0.62837982,0.016806724,0.55555558,-0.072362281
82,0,79,,16,13,-0.5,84.888885,0.44444445,-0.055555556,84.260506,-5.8888855,0.62837982,0.016806724,-0.44444445,-0.072362281
82,0,92,0,6,8,-0.5,84.888885,0.44444445,-0.055555556,84.260506,7.1111145,0.62837982,0.016806724,-0.44444445,-0.072362281
82,0,84,0,1,8,-0.5,84.888885,0.44444445,-0.055555556,84.260506,-0.8888855,0.62837982,0.016806724,-0.44444445,-0.072362281
82,0,81,1,2,5,-0.5,84.888885,0.44444445,-0.055555556,84.260506,-3.8888855,0.62837982,0.016806724,-0.44444445,-0.072362281
82,0,88,1,5,9,-0.5,84.888885,0.44444445,-0.055555556,84.260506,3.1111145,0.62837982,0.016806724,-0.44444445,-0.072362281
83,0,91,4,10,13,-0.5,84.666664,0.33333334,-0.16666667,84.260506,6.3333359,0.40615845,0.016806724,-0.33333331,-0.18347339
83,0,82,0,0,5,-0.5,84.666664,0.33333334,-0.16666667,84.260506,-2.6666641,0.40615845,0.016806724,-0.33333331,-0.18347339
83,1,89,2,14,14,0.5,84.666664,0.33333334,-0.16666667,84.260506,4.3333359,0.40615845,0.016806724,0.66666669,-0.18347339
83,0,83,0,5,8,-0.5,84.666664,0.33333334,-0.16666667,84.260506,-1.6666641,0.40615845,0.016806724,-0.33333331,-0.18347339
83,1,85,0,16,16,0.5,84.666664,0.33333334,-0.16666667,84.260506,0.33333588,0.40615845,0.016806724,0.66666669,-0.18347339
83,0,87,0,6,12,-0.5,84.666664,0.33333334,-0.16666667,84.260506,2.3333359,0.40615845,0.016806724,-0.33333331,-0.18347339
83,0,75,0,7,8,-0.5,84.666664,0.33333334,-0.16666667,84.260506,-9.6666641,0.40615845,0.016806724,-0.33333331,-0.18347339
83,1,81,0,40,15,0.5,84.666664,0.33333334,-0.16666667,84.260506,-3.6666641,0.40615845,0.016806724,0.66666669,-0.18347339
83,0,89,0,5,7,-0.5,84.666664,0.33333334,-0.16666667,84.260506,4.3333359,0.40615845,0.016806724,-0.33333331,-0.18347339
84,0,92,0,13,14,-0.5,88.625,0.625,0.125,84.260506,3.375,4.3644943,0.016806724,-0.625,0.10819328
84,1,88,2,19,15,0.5,88.625,0.625,0.125,84.260506,-0.625,4.3644943,0.016806724,0.375,0.10819328
84,1,91,1,4,15,0.5,88.625,0.625,0.125,84.260506,2.375,4.3644943,0.016806724,0.375,0.10819328
84,0,89,4,6,10,-0.5,88.625,0.625,0.125,84.260506,0.375,4.3644943,0.016806724,-0.625,0.10819328
84,0,91,0,6,14,-0.5,88.625,0.625,0.125,84.260506,2.375,4.3644943,0.016806724,-0.625,0.10819328
84,1,89,0,36,16,0.5,88.625,0.625,0.125,84.260506,0.375,4.3644943,0.016806724,0.375,0.10819328
84,1,86,0,43,16,0.5,88.625,0.625,0.125,84.260506,-2.625,4.3644943,0.016806724,0.375,0.10819328
84,1,83,1,21,16,0.5,88.625,0.625,0.125,84.260506,-5.625,4.3644943,0.016806724,0.375,0.10819328
100,1,83,1,15,14,0.5,84.699997,0.60000002,0.1,84.260506,-1.6999969,0.43949127,0.016806724,0.40000001,0.08319328
100,1,85,3,23,14,0.5,84.699997,0.60000002,0.1,84.260506,0.30000305,0.43949127,0.016806724,0.40000001,0.08319328
100,1,82,0,21,13,0.5,84.699997,0.60000002,0.1,84.260506,-2.6999969,0.43949127,0.016806724,0.40000001,0.08319328
100,1,88,0,15,14,0.5,84.699997,0.60000002,0.1,84.260506,3.3000031,0.43949127,0.016806724,0.40000001,0.08319328
100,1,79,0,13,14,0.5,84.699997,0.60000002,0.1,84.260506,-5.6999969,0.43949127,0.016806724,0.40000001,0.08319328
100,0,88,1,5,10,-0.5,84.699997,0.60000002,0.1,84.260506,3.3000031,0.43949127,0.016806724,-0.60000002,0.08319328
100,0,90,1,11,13,-0.5,84.699997,0.60000002,0.1,84.260506,5.3000031,0.43949127,0.016806724,-0.60000002,0.08319328
100,0,79,0,6,5,-0.5,84.699997,0.60000002,0.1,84.260506,-5.6999969,0.43949127,0.016806724,-0.60000002,0.08319328
100,1,91,1,32,16,0.5,84.699997,0.60000002,0.1,84.260506,6.3000031,0.43949127,0.016806724,0.40000001,0.08319328
100,0,82,0,8,9,-0.5,84.699997,0.60000002,0.1,84.260506,-2.6999969,0.43949127,0.016806724,-0.60000002,0.08319328
101,1,82,0,8,13,0.5,82.75,0.75,0.25,84.260506,-0.75,-1.5105057,0.016806724,0.25,0.23319328
101,0,79,0,4,8,-0.5,82.75,0.75,0.25,84.260506,-3.75,-1.5105057,0.016806724,-0.75,0.23319328
101,1,80,0,22,15,0.5,82.75,0.75,0.25,84.260506,-2.75,-1.5105057,0.016806724,0.25,0.23319328
101,1,90,1,10,,0.5,82.75,0.75,0.25,84.260506,7.25,-1.5105057,0.016806724,0.25,0.23319328
102,0,90,0,12,12,-0.5,84.400002,0.60000002,0.1,84.260506,5.5999985,0.13949585,0.016806724,-0.60000002,0.08319328
102,0,78,0,2,5,-0.5,84.400002,0.60000002,0.1,84.260506,-6.4000015,0.13949585,0.016806724,-0.60000002,0.08319328
102,1,89,0,12,16,0.5,84.400002,0.60000002,0.1,84.260506,4.5999985,0.13949585,0.016806724,0.40000001,0.08319328
102,1,85,2,33,16,0.5,84.400002,0.60000002,0.1,84.260506,0.59999847,0.13949585,0.016806724,0.40000001,0.08319328
102,1,80,0,10,15,0.5,84.400002,0.60000002,0.1,84.260506,-4.4000015,0.13949585,0.016806724,0.40000001,0.08319328
103,1,86,3,32,16,0.5,89.25,0.5,0,84.260506,-3.25,4.9894943,0.016806724,0.5,-0.016806724
103,0,86,0,14,13,-0.5,89.25,0.5,0,84.260506,-3.25,4.9894943,0.016806724,-0.5,-0.016806724
103,1,92,4,46,16,0.5,89.25,0.5,0,84.260506,2.75,4.9894943,0.016806724,0.5,-0.016806724
103,0,93,2,19,12,-0.5,89.25,0.5,0,84.260506,3.75,4.9894943,0.016806724,-0.5,-0.016806724
104,0,89,0,10,8,-0.5,88.875,0.5,0,84.260506,0.125,4.6144943,0.016806724,-0.5,-0.016806724
104,0,91,1,7,13,-0.5,88.875,0.5,0,84.260506,2.125,4.6144943,0.016806724,-0.5,-0.016806724
104,0,88,0,6,11,-0.5,88.875,0.5,0,84.260506,-0.875,4.6144943,0.016806724,-0.5,-0.016806724
104,0,88,0,5,12,-0.5,88.875,0.5,0,84.260506,-0.875,4.6144943,0.016806724,-0.5,-0.016806724
104,1,88,1,23,16,0.5,88.875,0.5,0,84.260506,-0.875,4.6144943,0.016806724,0.5,-0.016806724
104,1,92,2,17,16,0.5,88.875,0.5,0,84.260506,3.125,4.6144943,0.016806724,0.5,-0.016806724
104,1,87,0,21,15,0.5,88.875,0.5,0,84.260506,-1.875,4.6144943,0.016806724,0.5,-0.016806724
104,1,88,1,18,16,0.5,88.875,0.5,0,84.260506,-0.875,4.6144943,0.016806724,0.5,-0.016806724
105,0,79,0,2,8,-0.5,85.5,0.5,0,84.260506,-6.5,1.2394943,0.016806724,-0.5,-0.016806724
105,1,92,0,31,16,0.5,85.5,0.5,0,84.260506,6.5,1.2394943,0.016806724,0.5,-0.016806724
105,0,92,7,12,13,-0.5,85.5,0.5,0,84.260506,6.5,1.2394943,0.016806724,-0.5,-0.016806724
105,1,84,1,25,15,0.5,85.5,0.5,0,84.260506,-1.5,1.2394943,0.016806724,0.5,-0.016806724
105,1,88,0,5,6,0.5,85.5,0.5,0,84.260506,2.5,1.2394943,0.016806724,0.5,-0.016806724
105,0,78,0,7,6,-0.5,85.5,0.5,0,84.260506,-7.5,1.2394943,0.016806724,-0.5,-0.016806724
106,1,83,0,21,16,0.5,85.25,0.75,0.25,84.260506,-2.25,0.98949432,0.016806724,0.25,0.23319328
106,1,84,3,30,16,0.5,85.25,0.75,0.25,84.260506,-1.25,0.98949432,0.016806724,0.25,0.23319328
106,1,88,0,17,13,0.5,85.25,0.75,0.25,84.260506,2.75,0.98949432,0.016806724,0.25,0.23319328
106,0,86,0,0,6,-0.5,85.25,0.75,0.25,84.260506,0.75,0.98949432,0.016806724,-0.75,0.23319328
107,0,77,1,2,4,-0.5,82.727272,0.36363637,-0.13636364,84.260506,-5.727272,-1.5332336,0.016806724,-0.36363637,-0.15317036
107,1,83,4,6,12,0.5,82.727272,0.36363637,-0.13636364,84.260506,0.27272797,-1.5332336,0.016806724,0.63636363,-0.15317036
107,0,87,0,18,13,-0.5,82.727272,0.36363637,-0.13636364,84.260506,4.272728,-1.5332336,0.016806724,-0.36363637,-0.15317036
107,0,89,0,20,15,-0.5,82.727272,0.36363637,-0.13636364,84.260506,6.272728,-1.5332336,0.016806724,-0.36363637,-0.15317036
107,0,85,0,12,8,-0.5,82.727272,0.36363637,-0.13636364,84.260506,2.272728,-1.5332336,0.016806724,-0.36363637,-0.15317036
107,1,77,0,13,13,0.5,82.727272,0.36363637,-0.13636364,84.260506,-5.727272,-1.5332336,0.016806724,0.63636363,-0.15317036
107,1,92,0,14,12,0.5,82.727272,0.36363637,-0.13636364,84.260506,9.272728,-1.5332336,0.016806724,0.63636363,-0.15317036
107,0,85,1,16,11,-0.5,82.727272,0.36363637,-0.13636364,84.260506,2.272728,-1.5332336,0.016806724,-0.36363637,-0.15317036
107,1,78,0,12,13,0.5,82.727272,0.36363637,-0.13636364,84.260506,-4.727272,-1.5332336,0.016806724,0.63636363,-0.15317036
107,0,80,0,9,13,-0.5,82.727272,0.36363637,-0.13636364,84.260506,-2.727272,-1.5332336,0.016806724,-0.36363637,-0.15317036
107,0,77,0,20,10,-0.5,82.727272,0.36363637,-0.13636364,84.260506,-5.727272,-1.5332336,0.016806724,-0.36363637,-0.15317036
108,1,82,0,10,15,0.5,83.888885,0.44444445,-0.055555556,84.260506,-1.8888855,-0.37162018,0.016806724,0.55555558,-0.072362281
108,1,75,2,11,11,0.5,83.888885,0.44444445,-0.055555556,84.260506,-8.8888855,-0.37162018,0.016806724,0.55555558,-0.072362281
108,1,90,0,25,16,0.5,83.888885,0.44444445,-0.055555556,84.260506,6.1111145,-0.37162018,0.016806724,0.55555558,-0.072362281
108,0,90,8,15,13,-0.5,83.888885,0.44444445,-0.055555556,84.260506,6.1111145,-0.37162018,0.016806724,-0.44444445,-0.072362281
108,1,84,4,14,14,0.5,83.888885,0.44444445,-0.055555556,84.260506,0.1111145,-0.37162018,0.016806724,0.55555558,-0.072362281
108,0,80,0,17,16,-0.5,83.888885,0.44444445,-0.055555556,84.260506,-3.8888855,-0.37162018,0.016806724,-0.44444445,-0.072362281
108,0,88,0,0,5,-0.5,83.888885,0.44444445,-0.055555556,84.260506,4.1111145,-0.37162018,0.016806724,-0.44444445,-0.072362281
108,0,84,3,5,9,-0.5,83.888885,0.44444445,-0.055555556,84.260506,0.1111145,-0.37162018,0.016806724,-0.44444445,-0.072362281
108,0,82,1,5,12,-0.5,83.888885,0.44444445,-0.055555556,84.260506,-1.8888855,-0.37162018,0.016806724,-0.44444445,-0.072362281
109,1,79,0,1,13,0.5,81.285713,0.5714286,0.071428575,84.260506,-2.2857132,-2.9747925,0.016806724,0.42857143,0.054621853
109,1,84,1,28,16,0.5,81.285713,0.5714286,0.071428575,84.260506,2.7142868,-2.9747925,0.016806724,0.42857143,0.054621853
109,1,75,0,2,9,0.5,81.285713,0.5714286,0.071428575,84.260506,-6.2857132,-2.9747925,0.016806724,0.42857143,0.054621853
109,0,89,2,8,10,-0.5,81.285713,0.5714286,0.071428575,84.260506,7.7142868,-2.9747925,0.016806724,-0.5714286,0.054621853
109,0,82,0,0,6,-0.5,81.285713,0.5714286,0.071428575,84.260506,0.7142868,-2.9747925,0.016806724,-0.5714286,0.054621853
109,0,75,0,12,15,-0.5,81.285713,0.5714286,0.071428575,84.260506,-6.2857132,-2.9747925,0.016806724,-0.5714286,0.054621853
109,1,85,0,10,14,0.5,81.285713,0.5714286,0.071428575,84.260506,3.7142868,-2.9747925,0.016806724,0.42857143,0.054621853
110,0,80,1,7,10,-0.5,84.909088,0.72727275,0.22727273,84.260506,-4.9090881,0.64858246,0.016806724,-0.72727275,0.21046601
110,1,90,1,15,14,0.5,84.909088,0.72727275,0.22727273,84.260506,5.0909119,0.64858246,0.016806724,0.27272725,0.21046601
110,1,87,0,15,16,0.5,84.909088,0.72727275,0.22727273,84.260506,2.0909119,0.64858246,0.016806724,0.27272725,0.21046601
110,1,84,0,14,15,0.5,84.909088,0.72727275,0.22727273,84.260506,-0.90908813,0.64858246,0.016806724,0.27272725,0.21046601
110,0,88,1,9,10,-0.5,84.909088,0.72727275,0.22727273,84.260506,3.0909119,0.64858246,0.016806724,-0.72727275,0.21046601
110,1,85,1,41,16,0.5,84.909088,0.72727275,0.22727273,84.260506,0.090911865,0.64858246,0.016806724,0.27272725,0.21046601
110,1,88,2,11,16,0.5,84.909088,0.72727275,0.22727273,84.260506,3.0909119,0.64858246,0.016806724,0.27272725,0.21046601
110,1,87,0,16,13,0.5,84.909088,0.72727275,0.22727273,84.260506,2.0909119,0.64858246,0.016806724,0.27272725,0.21046601
110,1,78,0,10,15,0.5,84.909088,0.72727275,0.22727273,84.260506,-6.9090881,0.64858246,0.016806724,0.27272725,0.21046601
110,1,83,4,31,16,0.5,84.909088,0.72727275,0.22727273,84.260506,-1.9090881,0.64858246,0.016806724,0.27272725,0.21046601
110,0,84,0,4,16,-0.5,84.909088,0.72727275,0.22727273,84.260506,-0.90908813,0.64858246,0.016806724,-0.72727275,0.21046601
111,0,88,1,3,3,-0.5,84.75,0.5,0,84.260506,3.25,0.48949432,0.016806724,-0.5,-0.016806724
111,0,82,0,2,3,-0.5,84.75,0.5,0,84.260506,-2.75,0.48949432,0.016806724,-0.5,-0.016806724
111,1,87,0,20,14,0.5,84.75,0.5,0,84.260506,2.25,0.48949432,0.016806724,0.5,-0.016806724
111,0,76,0,5,9,-0.5,84.75,0.5,0,84.260506,-8.75,0.48949432,0.016806724,-0.5,-0.016806724
111,1,86,0,22,16,0.5,84.75,0.5,0,84.260506,1.25,0.48949432,0.016806724,0.5,-0.016806724
111,1,86,0,28,15,0.5,84.75,0.5,0,84.260506,1.25,0.48949432,0.016806724,0.5,-0.016806724
111,1,83,0,22,15,0.5,84.75,0.5,0,84.260506,-1.75,0.48949432,0.016806724,0.5,-0.016806724
111,0,90,2,8,9,-0.5,84.75,0.5,0,84.260506,5.25,0.48949432,0.016806724,-0.5,-0.016806724
112,1,82,1,25,15,0.5,84.53846,0.46153846,-0.03846154,84.260506,-2.5384598,0.2779541,0.016806724,0.53846157,-0.055268265
112,0,83,0,5,6,-0.5,84.53846,0.46153846,-0.03846154,84.260506,-1.5384598,0.2779541,0.016806724,-0.46153846,-0.055268265
112,0,92,0,4,7,-0.5,84.53846,0.46153846,-0.03846154,84.260506,7.4615402,0.2779541,0.016806724,-0.46153846,-0.055268265
112,1,91,0,33,16,0.5,84.53846,0.46153846,-0.03846154,84.260506,6.4615402,0.2779541,0.016806724,0.53846157,-0.055268265
112,1,85,1,12,13,0.5,84.53846,0.46153846,-0.03846154,84.260506,0.46154022,0.2779541,0.016806724,0.53846157,-0.055268265
112,1,78,0,14,15,0.5,84.53846,0.46153846,-0.03846154,84.260506,-6.5384598,0.2779541,0.016806724,0.53846157,-0.055268265
